hhid,pnum,pumsSerialNo,persType,persTypeDetailed,age,gender,industry,schlGrade,educLevel,workPlaceType,workPlaceTaz,workPlaceMaz,schoolType,schoolTaz,schoolMaz,dailyActivityPattern,specEvtParticipant,jointTour1Role,jointTour2role,obPeChauffBund1,obPeChauffBund2,obPeChauffBund3,obRsChauffBund,obPePassBund,obRsPassBund,ibPeChauffBund1,ibPeChauffBund2,ibPeChauffBund3,ibRsChauffBund,ibPePassBund,ibRsPassBund,studentDorm,studentRent,activityString
1003,4,2.009999998976E12,7,19,11,1,0,4,2,0,0,0,1,109,23587,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"[0-3-0]"
1003,5,2.009999998976E12,7,19,7,2,0,3,2,0,0,0,1,154,21811,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-0-73-0-9-5-9-9-9-0]"
1004,1,2.011001520128E12,1,1,42,2,44,0,13,2,193,22314,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0-42-0]"
1004,2,2.011001520128E12,3,9,41,1,0,6,12,0,0,0,2,199,22121,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-9-9-5-6-6-5-0-72-42-8-0]"
1004,3,2.011001520128E12,7,19,7,1,0,3,2,0,0,0,1,195,22321,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-9-9-5-6-6-5-0-71-73-9-0]"
1004,4,2.011001520128E12,8,21,2,2,0,0,0,0,0,0,2,148,22266,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
1004,5,2.011001520128E12,7,20,5,2,0,2,2,0,0,0,1,44,25235,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-9-8-0]"
1005,1,2.009000443904E12,1,1,45,1,48,0,9,2,380,21871,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-61-0]"
1005,2,2.009000443904E12,2,4,38,2,45,0,12,2,385,23268,0,0,0,2,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"[0-411-0-411-0-5-5-9-5-6-0-73-0-5-5-5-5-5-5-0]"
1005,3,2.009000443904E12,7,19,15,2,0,5,4,0,0,0,1,53,24076,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"[0-3-0]"
1005,4,2.009000443904E12,7,19,9,2,0,3,2,0,0,0,1,155,21813,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-0-62-0-73-0-5-5-5-5-5-5-0]"
1005,5,2.009000443904E12,6,18,16,1,0,5,5,0,0,0,1,123,22046,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-3-0-72-0]"
1005,6,2.009000443904E12,6,18,16,1,0,5,6,0,0,0,2,148,22301,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-0]"
1005,7,2.009000443904E12,7,19,15,1,0,5,5,0,0,0,2,148,22301,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-72-0-5-5-9-5-6-0]"
1006,1,2.009001099264E12,1,1,51,2,52,0,9,2,389,22300,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
1006,2,2.009001099264E12,1,1,54,1,48,0,7,2,444,444,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0]"
1006,3,2.009001099264E12,2,6,26,2,71,6,12,2,136,22465,2,199,22121,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
1007,1,2.011000078336E12,2,4,43,1,72,0,12,2,148,22266,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-0-9-5-0]"
1007,2,2.011000078336E12,1,1,39,2,45,0,11,2,18,22250,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0-9-5-0]"
1007,3,2.011000078336E12,7,19,15,1,0,5,5,0,0,0,1,154,21811,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-9-73-0]"
1007,4,2.011000078336E12,7,19,11,2,0,4,3,0,0,0,1,23,23410,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-0-9-5-0]"
1007,5,2.011000078336E12,7,19,8,1,0,3,2,0,0,0,1,155,21813,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-0]"
1007,6,2.011000078336E12,8,21,4,1,0,0,1,0,0,0,2,148,22362,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
1007,7,2.011000078336E12,8,21,1,2,0,0,0,0,0,0,2,148,22362,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
1008,1,2.009000443904E12,1,1,54,1,51,0,13,2,130,23322,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-71-1-0-9-0]"
1009,1,2.008000626688E12,4,13,56,1,0,0,6,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-0-9-61-61-0-72-8-0]"
1009,2,2.008000626688E12,4,13,55,2,0,0,9,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
1010,1,2.00800075776E12,5,15,76,1,0,0,9,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
1010,2,2.00800075776E12,5,15,76,2,0,0,9,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-42-0]"
1012,1,2.009000443904E12,1,1,50,1,61,0,14,2,393,22589,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-411-0-1-0]"
1012,2,2.009000443904E12,1,1,50,2,61,0,14,2,199,22118,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0]"
1012,3,2.009000443904E12,2,6,19,2,42,6,11,2,39,24568,2,199,22119,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-2-0-1-5-42-42-42-0]"
1012,4,2.009000443904E12,6,17,17,1,0,5,7,0,0,0,1,154,21811,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"[0-3-42-0]"
1013,1,2.010000130048E12,1,1,59,1,22,0,13,2,389,22300,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-9-15-15-15-15-15-62-0]"
1013,2,2.010000130048E12,1,1,59,2,49,0,9,2,4,23992,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-9-62-0]"
1013,3,2.010000130048E12,2,4,21,1,72,0,11,2,463,463,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-71-0-1-0-73-0]"
1014,1,2.010000130048E12,1,1,51,1,33,0,9,2,308,25295,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0]"
1015,1,2.010001309696E12,4,13,61,2,0,0,9,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-0]"
1015,2,2.010001309696E12,4,13,64,1,0,0,9,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
1016,1,2.00700002304E12,5,15,75,1,0,0,9,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
1016,2,2.00700002304E12,5,15,74,2,0,0,9,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-62-0]"
1019,1,2.009000050688E12,1,1,22,2,61,0,13,2,45,25143,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-9-1-62-1-5-0-61-0-7-0]"
1019,2,2.009000050688E12,1,1,31,1,49,0,11,2,391,25350,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
1019,3,2.009000050688E12,6,16,18,1,33,5,8,2,43,24544,1,154,21811,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-9-0-5-8-0-7-0]"
1020,1,2.00700002304E12,4,13,32,1,0,0,9,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-42-0-5-5-5-5-0]"
1020,2,2.00700002304E12,4,13,26,2,0,0,10,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-42-8-0-5-5-5-5-0-62-0-9-0]"
1021,1,2.008001019904E12,2,4,76,2,72,0,7,2,66,25054,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0]"
1022,1,2.007000940544E12,1,1,44,1,92,0,12,2,28,23632,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0-1-5-8-1-0]"
1022,2,2.007000940544E12,1,1,44,2,62,0,9,2,80,23915,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-9-8-0]"
1022,3,2.007000940544E12,3,12,18,1,49,6,10,2,44,25072,2,64,25485,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-2-0]"
1023,1,2.009000443904E12,1,1,50,1,48,0,6,2,149,21884,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-62-0]"
1024,1,2.011000733696E12,5,15,68,1,0,0,8,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-42-0-5-5-5-5-5-0-72-9-0]"
1024,2,2.011000733696E12,4,13,58,2,0,0,13,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-5-5-5-5-0-8-42-42-0]"
1024,3,2.011000733696E12,6,17,17,1,0,5,6,0,0,0,1,154,21811,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-73-0]"
1024,4,2.011000733696E12,7,19,13,1,0,4,4,0,0,0,1,19,23642,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-0-73-0]"
1025,1,2.0080001024E12,5,15,73,2,0,0,9,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-62-9-0]"
1026,1,2.011001520128E12,2,4,46,1,56,0,6,2,117,22133,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-15-15-5-61-0]"
1026,2,2.011001520128E12,7,19,13,1,0,4,4,0,0,0,1,123,22046,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-0-73-0]"
1026,3,2.011001520128E12,7,19,11,2,0,4,3,0,0,0,1,358,26241,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-8-3-0]"
1027,1,2.011001126912E12,4,13,43,1,0,0,4,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
1027,2,2.011001126912E12,2,4,42,2,72,0,9,2,67,25061,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"[0-412-412-62-1-72-5-1-9-1-0-411-0]"
1027,3,2.011001126912E12,7,19,15,1,0,5,5,0,0,0,1,154,21811,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"[0-412-3-0]"
1027,4,2.011001126912E12,7,19,11,1,0,4,3,0,0,0,1,154,21811,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"[0-3-9-0]"
1027,5,2.011001126912E12,7,19,7,1,0,3,2,0,0,0,1,155,21813,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"[0-3-0]"
1028,1,2.00900018176E12,2,4,65,1,81,0,11,2,67,25061,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0]"
1028,2,2.00900018176E12,2,4,61,2,31,0,9,2,52,25489,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0]"
1028,3,2.00900018176E12,4,13,39,1,0,0,9,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
1029,1,2.007000547328E12,1,1,34,1,33,0,12,2,466,466,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0-5-0]"
1029,2,2.007000547328E12,1,1,40,2,61,0,14,2,53,24192,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-15-15-1-0]"
1029,3,2.007000547328E12,7,20,6,1,0,3,2,0,0,0,1,155,21813,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-0-73-0]"
1031,1,2.011000209408E12,5,15,67,2,0,0,9,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
1031,2,2.011000209408E12,5,15,71,1,0,0,9,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-0]"
1032,1,2.011000864768E12,5,15,75,2,0,0,11,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-0]"
1032,2,2.011000864768E12,5,15,77,1,0,0,11,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
1033,1,2.011001126912E12,2,4,39,2,44,0,14,2,145,22113,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-9-42-8-61-0]"
1033,2,2.011001126912E12,1,1,47,1,51,0,12,2,196,21863,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-15-15-15-0]"
1033,3,2.011001126912E12,8,21,4,2,0,1,1,0,0,0,1,145,22113,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
1034,1,2.007001071616E12,4,13,60,1,0,0,12,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
1034,2,2.007001071616E12,1,1,46,2,61,0,14,2,23,23410,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
1034,3,2.007001071616E12,7,19,11,2,0,4,2,0,0,0,1,154,21811,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-0]"
1036,1,2.008001019904E12,1,1,55,2,62,0,14,2,177,23256,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-62-1-0]"
1036,2,2.008001019904E12,4,13,57,1,0,0,16,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-42-62-9-0]"
1036,3,2.008001019904E12,5,15,76,2,0,0,11,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-5-0]"
1037,1,2.009000574976E12,1,1,42,2,62,0,12,2,444,444,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"[0-5-0-412-1-0-61-0-61-0]"
1037,2,2.009000574976E12,7,19,15,1,0,5,5,0,0,0,1,154,21811,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"[0-3-0]"
1037,3,2.009000574976E12,7,19,11,2,0,4,3,0,0,0,1,155,21813,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-62-9-9-0]"
1039,1,2.010001309696E12,5,15,82,2,0,0,9,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-71-8-0]"
1040,1,2.011000471552E12,5,15,88,2,0,0,9,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-8-0]"
1041,1,2.007000940544E12,4,13,19,2,0,0,9,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-72-0]"
1041,2,2.007000940544E12,8,21,1,1,0,0,0,0,0,0,2,151,21950,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
1041,3,2.007000940544E12,1,1,23,1,56,0,9,2,66,25054,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0]"
1042,1,2.00700002304E12,1,1,37,1,42,0,12,2,130,23322,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
1042,2,2.00700002304E12,7,19,14,1,0,4,4,0,0,0,1,358,26241,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"[0-3-0]"
1042,3,2.00700002304E12,4,13,38,2,0,0,9,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-411-5-8-9-0-5-72-0]"
1043,1,2.011000078336E12,4,13,62,1,0,0,13,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-9-0-9-5-6-5-5-5-0-72-0-73-0]"
1043,2,2.011000078336E12,4,13,63,2,0,0,10,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-0-9-5-6-5-5-5-0]"
1044,1,2.011001126912E12,1,1,32,1,33,0,10,2,447,447,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0-61-62-9-0]"
1044,2,2.011001126912E12,1,3,27,2,61,7,14,2,23,23522,2,199,22121,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0]"
1044,3,2.011001126912E12,8,21,1,1,0,0,0,0,0,0,2,152,21595,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
1045,1,2.011001126912E12,1,1,33,2,33,0,14,2,287,20954,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-73-61-0]"
1045,2,2.011001126912E12,1,1,32,1,54,0,14,2,110,23526,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-15-15-15-0-15-15-62-0]"
1045,3,2.011001126912E12,8,21,1,1,0,0,0,0,0,0,2,152,21595,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
1046,1,2.009000050688E12,1,1,54,1,44,0,9,2,92,23753,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
1046,2,2.009000050688E12,1,1,48,2,31,0,9,2,219,20226,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[0-1-412-0]"
1046,3,2.009000050688E12,7,19,15,1,0,5,5,0,0,0,1,123,22046,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[0-3-0]"
1047,1,2.00900018176E12,1,1,53,1,62,0,13,2,59,24697,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-42-0-73-42-0]"
1047,2,2.00900018176E12,1,1,51,2,62,0,13,2,134,23208,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-42-9-62-0]"
1047,3,2.00900018176E12,6,17,17,2,0,5,7,0,0,0,1,393,22335,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-0]"
1048,1,2.00700002304E12,1,1,60,2,44,0,10,2,447,447,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0]"
1048,2,2.00700002304E12,1,1,64,1,23,0,9,2,395,21940,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-72-1-0]"
1048,3,2.00700002304E12,7,19,12,1,0,4,3,0,0,0,1,125,21772,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
1049,1,2.007000154112E12,1,1,34,1,56,0,9,2,184,23343,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0-1-9-0]"
1049,2,2.007000154112E12,1,1,30,2,44,0,9,2,104,23229,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"[0-412-1-72-1-0-1-412-9-8-0]"
1049,3,2.007000154112E12,8,21,4,1,0,1,2,0,0,0,1,123,21973,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"[0-3-9-8-0]"
1050,1,2.007001071616E12,2,4,38,2,56,0,12,2,117,22133,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"[0-412-1-0]"
1050,2,2.007001071616E12,2,4,59,1,45,0,9,1,152,21654,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
1050,3,2.007001071616E12,7,19,11,1,0,4,2,0,0,0,1,285,21031,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"[0-3-8-0]"
1051,1,2.00700133376E12,1,1,46,2,44,0,9,2,222,20154,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-72-1-0]"
1051,2,2.00700133376E12,1,1,42,1,31,0,9,2,453,453,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0-42-62-42-9-0]"
1051,3,2.00700133376E12,6,18,16,2,0,5,7,0,0,0,1,123,22046,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-71-0-9-8-0]"
1053,1,2.01000091648E12,4,13,39,1,0,0,9,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
1053,2,2.01000091648E12,4,13,40,2,0,0,7,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"[0-411-0-411-8-0]"
1053,3,2.01000091648E12,6,17,17,1,0,5,5,0,0,0,2,152,21676,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
1053,4,2.01000091648E12,7,19,12,1,0,4,3,0,0,0,1,23,23410,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,"[0-3-0]"
1053,5,2.01000091648E12,4,13,19,1,0,0,7,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[0-411-0]"
1053,6,2.01000091648E12,6,17,17,2,0,5,5,0,0,0,1,123,22046,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"[0-3-0]"
1054,1,2.01000091648E12,1,1,38,1,54,0,13,2,453,453,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0-73-8-0]"
1054,2,2.01000091648E12,2,4,33,2,52,0,12,2,208,22473,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-5-0]"
1054,3,2.01000091648E12,7,20,5,2,0,2,2,0,0,0,1,123,22046,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
1055,1,2.008001282048E12,1,1,42,1,49,0,11,2,204,24227,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-5-0]"
1055,2,2.008001282048E12,1,1,42,2,92,0,12,2,1,23797,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0-1-0]"
1055,3,2.008001282048E12,7,19,9,2,0,3,2,0,0,0,1,106,22353,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-0]"
1056,1,2.007001202688E12,1,1,41,1,33,0,9,2,103,22591,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-5-0]"
1056,2,2.007001202688E12,1,1,36,2,33,0,13,1,152,21728,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0-15-15-15-1-0]"
1056,3,2.007001202688E12,8,21,2,1,0,0,0,0,0,0,2,152,21728,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
1056,4,2.007001202688E12,8,21,0,2,0,0,0,0,0,0,2,152,21728,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
1057,1,2.008000364544E12,3,12,31,2,72,6,11,2,120,22144,2,199,22124,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-72-2-8-0]"
1057,2,2.008000364544E12,7,19,9,2,0,3,2,0,0,0,1,106,22353,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-0]"
1057,3,2.008000364544E12,8,21,4,1,0,0,1,0,0,0,1,198,22588,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
1057,4,2.008000364544E12,1,1,36,1,44,0,9,2,446,446,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0-73-8-0]"
1058,1,2.009000574976E12,1,1,52,1,33,0,11,2,178,23443,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-42-0]"
1058,2,2.009000574976E12,4,13,48,2,0,0,9,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
1058,3,2.009000574976E12,1,3,22,2,71,6,12,2,170,24661,2,64,25485,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0]"
1058,4,2.009000574976E12,6,18,16,2,0,5,6,0,0,0,1,393,22335,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-42-3-0-3-42-0-42-0]"
1059,1,2.01000091648E12,1,1,31,1,92,0,10,2,5,23865,0,0,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,"[0-411-0-412-1-0]"
1059,2,2.01000091648E12,1,1,31,2,52,0,9,2,116,22752,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-5-0]"
1059,3,2.01000091648E12,7,19,7,2,0,3,2,0,0,0,1,123,22046,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"[0-3-9-8-0]"
1059,4,2.01000091648E12,8,21,4,1,0,1,2,0,0,0,1,393,22336,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"[0-3-0]"
1060,1,2.011000078336E12,2,4,69,1,45,0,12,2,57,24306,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-9-62-0]"
1060,2,2.011000078336E12,1,1,45,2,61,0,9,2,87,25062,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"[0-412-1-8-0]"
1060,3,2.011000078336E12,7,19,12,2,0,4,3,0,0,0,1,195,22321,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"[0-3-0]"
1062,1,2.00900018176E12,5,15,88,2,0,0,9,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-42-0-8-0]"
