hhid,pnum,tourNum,numTourTrips,numSubTours,jointTourNum,fullyJointTourRole,obBundleNum,ibBundleNum,obEscorRole,ibEscorRole,jointSpecEvtTour,origTaz,origMaz,primaryDestTaz,primaryDestMaz,tourPurpose,tourMode,prelimDepartInterval,finalDepartMinute,finalDepartBinTOdModel,prelimArriveInterval,finalArriveMinute,finalArriveBinTodModel,totalObStops,obSchEscStops,totalIbStops,ibSchEscStops,linkedSpecEv,obStopSeq,ibStopSeq
1213,1,1,2,0,0,0,0,0,0,0,0,172,25181,65,25499,1,1,16,227.0,60,60,891,0,0,0,0,0,0,"[0-1]","[1-0]"
1214,2,1,2,0,0,0,0,0,0,0,0,172,25182,444,444,1,1,13,184.0,19,20,294,0,0,0,0,0,0,"[0-1]","[1-0]"
1214,2,2,2,0,0,0,0,0,0,0,0,172,25182,174,25163,5,1,26,379.0,26,25,373,0,0,0,0,0,0,"[0-5]","[5-0]"
1214,2,3,3,0,0,0,0,0,0,0,0,172,25182,151,21930,8,3,38,559.0,68,67,1003,0,0,0,1,0,0,"[0-8]","[8-73-0]"
1214,2,4,2,0,0,0,0,0,0,0,0,172,25182,29,23126,9,3,73,1084.0,74,73,1093,0,0,0,0,0,0,"[0-9]","[9-0]"
1214,3,1,2,0,0,0,0,0,0,0,0,172,25182,56,24451,3,17,18,259.0,47,47,698,0,0,0,0,0,0,"[0-3]","[3-0]"
1215,1,1,4,0,0,0,0,0,0,0,0,172,25182,67,25061,61,1,68,1019.0,72,72,1074,0,0,0,2,0,0,"[0-61]","[61-73-9-0]"
1215,2,1,5,0,0,0,0,0,0,0,0,172,25182,67,25061,5,1,49,734.0,74,74,1104,0,0,0,3,0,0,"[0-5]","[5-61-9-8-0]"
1216,1,1,3,0,0,0,0,0,0,0,0,172,25182,174,25163,5,2,30,446.0,34,34,501,0,0,0,1,0,0,"[0-5]","[5-42-0]"
1216,1,2,4,0,0,0,0,0,0,0,0,172,25182,67,25058,9,2,44,656.0,45,45,666,0,0,0,2,0,0,"[0-9]","[9-42-8-0]"
1216,2,1,4,0,0,0,1,1,1,1,0,172,25182,187,23715,1,2,19,281.0,46,47,701,0,1,1,1,1,0,"[0-412-1]","[1-412-0]"
1216,2,2,2,0,1,1,0,0,0,0,0,172,25182,174,25163,5,2,49,731.0,53,53,786,0,0,0,0,0,0,"[0-5]","[5-0]"
1216,3,1,2,0,0,0,1,1,2,2,0,172,25182,44,25072,3,4,19,281.0,47,47,701,0,0,0,0,0,0,"[0-3]","[3-0]"
1216,3,2,2,0,1,2,0,0,0,0,0,172,25182,174,25163,5,4,49,731.0,53,53,786,0,0,0,0,0,0,"[0-5]","[5-0]"
1217,2,1,6,0,0,0,0,0,0,0,0,172,25182,66,25124,9,4,44,653.0,52,52,767,0,0,0,4,0,0,"[0-9]","[9-61-61-73-8-0]"
1218,1,1,2,0,0,0,0,0,0,0,0,172,25193,207,22179,1,5,20,297.0,57,58,864,0,0,0,0,0,0,"[0-1]","[1-0]"
1219,1,1,2,0,0,0,0,0,0,0,0,172,25193,444,444,1,1,17,246.0,36,37,551,0,0,0,0,0,0,"[0-1]","[1-0]"
1221,1,1,2,0,0,0,0,0,0,0,0,172,25193,174,25159,1,1,19,278.0,53,53,788,0,0,0,0,0,0,"[0-1]","[1-0]"
1222,1,1,3,0,0,0,1,0,1,0,0,172,25194,64,25486,1,2,23,334.0,60,60,895,0,1,1,0,0,0,"[0-412-1]","[1-0]"
1222,3,1,2,0,0,0,1,0,2,0,0,172,25194,172,25193,3,4,23,334.0,36,36,530,0,0,0,0,0,0,"[0-3]","[3-0]"
1223,1,1,2,0,0,0,0,0,0,0,0,172,25207,196,21863,61,1,2,27.0,12,12,171,0,0,0,0,0,0,"[0-61]","[61-0]"
1223,1,2,2,0,0,0,0,0,0,0,0,172,25207,444,444,1,1,18,267.0,50,52,767,0,0,0,0,0,0,"[0-1]","[1-0]"
1224,1,1,2,0,0,0,0,0,0,0,0,172,25207,134,23208,62,1,16,237.0,18,18,261,0,0,0,0,0,0,"[0-62]","[62-0]"
1224,1,2,5,0,0,0,1,0,1,0,0,172,25207,44,25072,411,3,19,282.0,21,22,325,0,1,1,2,0,0,"[0-411-411]","[411-61-9-0]"
1224,1,3,2,0,0,0,0,1,0,1,0,172,25207,44,25235,411,3,47,702.0,48,48,719,0,0,0,0,0,0,"[0-411]","[411-0]"
1224,1,4,2,0,0,0,0,2,0,1,0,172,25207,44,25072,411,3,49,732.0,50,50,749,0,0,0,0,0,0,"[0-411]","[411-0]"
1224,1,5,2,0,0,0,0,0,0,0,0,172,25207,17,23643,5,1,63,942.0,69,69,1026,0,0,0,0,0,0,"[0-5]","[5-0]"
1224,2,1,2,0,0,0,0,0,0,0,0,172,25207,441,441,1,1,9,132.0,47,48,720,0,0,0,0,0,0,"[0-1]","[1-0]"
1224,2,2,2,0,0,0,0,0,0,0,0,172,25207,18,22250,5,1,61,912.0,65,65,966,0,0,0,0,0,0,"[0-5]","[5-0]"
1224,3,1,2,0,0,0,1,1,2,2,0,172,25207,44,25235,3,4,19,282.0,47,48,719,0,0,0,0,0,0,"[0-3]","[3-0]"
1224,4,1,3,0,0,0,1,2,2,2,0,172,25207,44,25072,3,4,19,282.0,49,50,749,0,1,1,0,0,0,"[0-411-3]","[3-0]"
1224,4,2,2,0,0,0,0,0,0,0,0,172,25207,207,22179,73,4,61,912.0,75,75,1116,0,0,0,0,0,0,"[0-73]","[73-0]"
1225,1,1,3,0,0,0,0,0,0,0,0,172,25207,67,24954,1,1,32,470.0,40,40,591,0,0,0,1,0,0,"[0-1]","[1-15-0]"
1226,1,1,3,0,0,0,0,0,0,0,0,173,24961,174,25163,5,6,27,403.0,36,36,532,0,0,0,1,0,0,"[0-5]","[5-5-0]"
1227,1,1,5,0,0,0,0,0,0,0,0,173,24961,134,23208,62,1,22,330.0,33,32,475,0,0,0,3,0,0,"[0-62]","[62-5-9-71-0]"
1227,2,1,5,0,0,0,0,0,0,0,0,173,24961,186,23441,9,2,27,405.0,44,43,640,0,0,0,3,0,0,"[0-9]","[9-62-61-42-0]"
1228,1,1,2,0,0,0,0,0,0,0,0,173,24961,79,24358,8,4,45,665.0,55,54,810,0,0,0,0,0,0,"[0-8]","[8-0]"
1229,2,1,7,0,0,0,0,0,0,0,0,173,24961,136,22465,71,2,29,432.0,63,63,937,0,0,0,5,0,0,"[0-71]","[71-42-61-61-42-8-0]"
1230,1,1,4,0,0,0,0,0,0,0,0,173,24961,100,22658,1,1,14,201.0,45,46,689,0,0,0,2,0,0,"[0-1]","[1-61-8-0]"
1231,1,1,5,0,0,0,0,0,0,0,0,173,24961,382,22464,61,1,21,301.0,51,50,746,0,0,0,3,0,0,"[0-61]","[61-9-9-8-0]"
1232,1,1,2,0,0,0,0,0,0,0,0,173,24961,173,24974,42,2,25,373.0,25,25,368,0,0,0,0,0,0,"[0-42]","[42-0]"
1232,1,2,8,0,0,0,0,0,0,0,0,173,24961,120,22094,9,2,47,703.0,65,65,968,0,0,0,6,0,0,"[0-9]","[9-61-9-61-42-61-8-0]"
1233,2,1,2,0,0,0,0,0,0,0,0,173,24969,57,24755,1,1,56,827.0,73,73,1084,0,0,0,0,0,0,"[0-1]","[1-0]"
1234,1,1,2,0,0,0,0,0,0,0,0,173,24970,142,22369,61,1,20,293.0,32,32,468,0,0,0,0,0,0,"[0-61]","[61-0]"
1234,1,2,4,0,0,0,0,0,0,0,0,173,24970,207,22179,61,2,37,548.0,48,48,708,0,0,0,2,0,0,"[0-61]","[61-42-61-0]"
1234,1,3,3,0,0,0,0,0,0,0,0,173,24970,187,23715,9,4,61,908.0,75,75,1113,0,0,0,1,0,0,"[0-9]","[9-8-0]"
1236,1,1,2,0,0,0,0,0,0,0,0,173,24974,444,444,1,1,22,325.0,55,57,849,0,0,0,0,0,0,"[0-1]","[1-0]"
1236,1,2,3,0,0,0,0,0,0,0,0,173,24974,174,25163,5,1,66,985.0,72,72,1069,0,0,0,1,0,0,"[0-5]","[5-8-0]"
1236,2,1,6,0,0,0,0,0,0,0,0,173,24974,53,24076,15,1,16,235.0,40,42,621,0,0,0,4,0,0,"[0-15]","[15-15-15-15-5-0]"
1237,2,1,2,0,0,0,0,0,0,0,0,173,24974,57,24557,61,1,30,438.0,31,30,448,0,0,0,0,0,0,"[0-61]","[61-0]"
1237,2,2,3,0,0,0,0,0,0,0,0,173,24974,40,24627,61,1,38,558.0,53,52,778,0,0,0,1,0,0,"[0-61]","[61-61-0]"
1238,1,1,3,0,0,0,0,0,0,0,0,173,24977,207,22179,1,1,23,337.0,56,57,848,0,0,0,1,0,0,"[0-1]","[1-8-0]"
1239,2,1,2,0,0,0,0,0,0,0,0,173,24990,101,22333,71,2,25,369.0,29,29,423,0,0,0,0,0,0,"[0-71]","[71-0]"
1239,2,2,2,0,0,0,0,0,0,0,0,173,24990,378,25628,1,1,43,639.0,81,82,1217,0,0,0,0,0,0,"[0-1]","[1-0]"
1240,1,1,3,0,0,0,0,0,0,0,0,173,24990,173,24990,1,1,14,200.0,63,63,936,0,1,0,0,0,0,"[0-62-1]","[1-0]"
1240,2,1,2,0,0,0,0,0,0,0,0,173,24990,18,22250,61,1,36,530.0,46,45,675,0,0,0,0,0,0,"[0-61]","[61-0]"
1241,1,1,2,0,0,0,0,0,0,0,0,175,23286,167,24603,1,14,11,160.0,50,50,750,0,0,0,0,0,0,"[0-1]","[1-0]"
1241,2,1,2,0,0,0,0,0,0,0,0,175,23286,108,23287,62,14,18,265.0,18,18,259,0,0,0,0,0,0,"[0-62]","[62-0]"
1241,2,2,3,0,0,0,0,0,0,0,0,175,23286,4,23989,1,5,22,325.0,55,56,826,0,0,0,1,0,0,"[0-1]","[1-9-0]"
1242,1,1,4,0,0,0,0,0,0,0,0,175,23373,207,22179,9,1,26,389.0,51,51,759,0,0,0,2,0,0,"[0-9]","[9-61-8-0]"
1242,2,1,2,0,0,0,0,0,0,0,0,175,23373,174,25163,5,1,48,719.0,56,56,834,0,0,0,0,0,0,"[0-5]","[5-0]"
1242,3,1,2,0,0,0,0,0,0,0,0,175,23373,187,23715,61,1,30,449.0,42,42,624,0,0,0,0,0,0,"[0-61]","[61-0]"
1242,3,2,2,0,0,0,0,0,0,0,0,175,23373,120,22139,42,3,43,644.0,44,44,654,0,0,0,0,0,0,"[0-42]","[42-0]"
1243,1,1,6,0,0,0,1,0,1,0,0,176,23219,184,23323,1,3,24,355.0,60,60,895,0,4,2,0,0,0,"[0-412-412-15-15-1]","[1-0]"
1243,2,1,2,0,0,0,0,0,0,0,0,176,23219,134,23155,62,1,38,565.0,38,38,559,0,0,0,0,0,0,"[0-62]","[62-0]"
1243,2,2,4,0,0,0,0,0,0,0,0,176,23219,163,23403,42,3,48,715.0,60,60,889,0,0,0,2,0,0,"[0-42]","[42-9-8-0]"
1243,3,1,3,0,0,0,1,0,2,0,0,176,23219,384,23100,3,4,24,355.0,53,53,792,0,1,1,0,0,0,"[0-412-3]","[3-0]"
1243,4,1,3,0,0,0,1,0,2,0,0,176,23219,94,23540,3,4,24,355.0,41,42,619,0,0,0,1,0,0,"[0-3]","[3-8-0]"
1243,4,2,2,0,0,0,0,0,0,0,0,176,23219,186,23464,72,14,48,715.0,62,62,919,0,0,0,0,0,0,"[0-72]","[72-0]"
1244,1,1,2,0,0,0,0,0,0,0,0,177,23191,18,22250,5,5,38,568.0,38,38,563,0,0,0,0,0,0,"[0-5]","[5-0]"
1248,1,1,2,0,0,0,0,0,0,0,0,181,23423,18,22250,61,4,38,557.0,41,40,597,0,0,0,0,0,0,"[0-61]","[61-0]"
1249,2,1,6,0,0,0,0,0,0,0,0,181,23424,139,22872,5,6,54,804.0,67,67,994,0,0,0,4,0,0,"[0-5]","[5-61-61-9-8-0]"
1249,3,1,3,0,0,0,0,0,0,0,0,181,23424,22,23762,3,14,16,234.0,55,56,827,0,0,0,1,0,0,"[0-3]","[3-9-0]"
1250,2,1,2,0,0,0,0,0,0,0,0,181,23465,17,23643,5,1,26,381.0,31,30,450,0,0,0,0,0,0,"[0-5]","[5-0]"
1250,2,2,4,0,0,0,0,0,0,0,0,181,23465,66,25124,72,4,49,726.0,58,57,855,0,0,0,2,0,0,"[0-72]","[72-42-8-0]"
1251,1,1,5,0,0,0,0,0,0,0,0,181,23465,193,22267,61,1,27,402.0,34,34,502,0,0,0,3,0,0,"[0-61]","[61-9-61-8-0]"
1251,1,2,2,0,1,2,0,0,0,0,0,181,23465,184,23323,6,4,35,522.0,41,41,607,0,0,0,0,0,0,"[0-6]","[6-0]"
1251,2,1,2,0,1,1,0,0,0,0,0,181,23465,184,23323,6,2,35,522.0,41,41,607,0,0,0,0,0,0,"[0-6]","[6-0]"
1251,2,2,2,0,0,0,0,0,0,0,0,181,23465,165,23026,8,4,48,717.0,70,70,1042,0,0,0,0,0,0,"[0-8]","[8-0]"
1253,1,1,4,0,0,0,0,0,0,0,0,183,23162,18,22250,61,1,42,630.0,74,73,1090,0,0,0,2,0,0,"[0-61]","[61-61-9-0]"
1253,2,1,2,0,0,0,0,0,0,0,0,183,23162,53,24076,3,1,13,195.0,49,49,724,0,0,0,0,0,0,"[0-3]","[3-0]"
1253,2,2,3,0,0,0,0,0,0,0,0,183,23162,200,22315,73,2,50,750.0,78,77,1150,0,0,0,1,0,0,"[0-73]","[73-42-0]"
1254,1,1,3,1,0,0,0,0,0,0,0,183,23167,187,23715,1,1,12,180.0,53,53,781,0,1,0,0,0,0,"[0-5-1]","[1-0]"
1255,1,1,2,0,0,0,0,0,0,0,0,183,23167,145,22113,5,1,25,369.0,35,35,513,0,0,0,0,0,0,"[0-5]","[5-0]"
1255,2,1,2,0,0,0,0,0,0,0,0,183,23167,206,22387,1,1,27,399.0,61,61,911,0,0,0,0,0,0,"[0-1]","[1-0]"
1256,1,1,4,0,0,0,1,0,1,0,0,183,23169,52,25439,1,3,15,225.0,53,54,799,0,1,1,1,0,0,"[0-412-1]","[1-42-0]"
1256,2,1,5,0,0,0,0,0,0,0,0,183,23169,382,22464,5,1,33,495.0,45,44,655,0,0,0,3,0,0,"[0-5]","[5-5-8-9-0]"
1256,3,1,4,0,0,0,1,0,2,0,0,183,23169,53,24076,3,4,15,225.0,53,54,805,0,0,0,2,0,0,"[0-3]","[3-9-9-0]"
1256,4,1,3,0,0,0,0,0,0,0,0,183,23169,37,24209,3,2,18,270.0,47,47,704,0,0,0,1,0,0,"[0-3]","[3-42-0]"
1256,4,2,2,0,0,0,0,0,0,0,0,183,23169,174,25163,5,2,54,810.0,58,57,850,0,0,0,0,0,0,"[0-5]","[5-0]"
1256,5,1,2,0,0,0,0,0,0,0,0,183,23169,134,23283,62,14,23,345.0,38,37,550,0,0,0,0,0,0,"[0-62]","[62-0]"
