hhid,pumsSerialNo,homeTaz,homeMaz,hhsize,numFtWorkers,numPtWorkers,numUnivStuds,numNonWorkers,nunmRetired,numDrivAgeStuds,numPreDrivStuds,numPreshcool,hhIncomeDollars,dwellingType
347,2.011001389056E12,73,25669,2,1,1,0,0,0,0,0,0,77000,-999
348,2.01000026112E12,73,25674,2,0,0,0,1,1,0,0,0,27000,-999
349,2.007000285184E12,76,23853,1,0,0,0,0,1,0,0,0,19000,-999
350,2.008000233472E12,76,23853,1,0,0,0,0,1,0,0,0,25100,-999
351,2.007001202688E12,76,23855,5,2,0,0,0,0,1,2,0,123800,-999
352,2.010000785408E12,76,23884,1,0,0,0,0,1,0,0,0,7300,-999
353,2.008001150976E12,76,23887,1,0,0,0,0,1,0,0,0,7000,-999
354,2.007000154112E12,76,23925,2,1,0,0,0,1,0,0,0,31000,-999
355,2.007000809472E12,77,23970,5,2,0,0,0,0,0,3,0,59500,-999
356,2.007000154112E12,77,24002,4,1,0,0,1,0,0,1,1,55000,-999
357,2.01000091648E12,77,24002,9,1,0,0,6,0,0,1,1,21800,-999
358,2.010001440768E12,77,24002,3,1,0,0,0,0,0,0,2,11000,-999
359,2.008000626688E12,78,24001,2,0,0,0,2,0,0,0,0,101900,-999
360,2.010000130048E12,78,24001,4,1,0,0,1,0,0,0,2,25900,-999
361,2.010000130048E12,78,24001,4,0,0,0,2,0,2,0,0,420,-999
362,2.0070006784E12,78,24003,2,1,0,0,0,0,0,1,0,21200,-999
363,2.007001202688E12,78,24003,2,0,1,0,0,1,0,0,0,28400,-999
364,2.010000392192E12,78,24003,2,0,0,0,0,2,0,0,0,42900,-999
365,2.010000785408E12,78,24003,2,0,0,0,0,2,0,0,0,35400,-999
366,2.011000078336E12,78,24067,3,1,1,0,0,0,0,0,1,54000,-999
367,2.010001309696E12,78,24135,5,1,0,0,4,0,0,0,0,24200,-999
368,2.007000285184E12,78,24136,5,1,0,1,0,0,0,0,3,18200,-999
369,2.008000888832E12,78,24136,5,1,0,0,1,0,0,2,1,21000,-999
370,2.0070006784E12,78,24140,2,0,0,0,2,0,0,0,0,14500,-999
371,2.007000940544E12,78,24140,4,2,0,0,0,0,0,1,1,68700,-999
372,2.007000940544E12,78,24215,2,0,0,0,0,2,0,0,0,36500,-999
373,2.009000706048E12,78,24215,4,1,0,0,0,0,1,2,0,21500,-999
374,2.009001099264E12,78,24215,4,1,1,0,0,0,0,2,0,52200,-999
375,2.010000523264E12,78,24215,2,0,0,0,0,2,0,0,0,16000,-999
376,2.007000809472E12,78,24216,2,1,0,0,1,0,0,0,0,46400,-999
377,2.008001282048E12,78,24218,2,0,0,0,2,0,0,0,0,5700,-999
378,2.009001230336E12,78,24220,4,1,0,0,1,0,0,0,2,39000,-999
379,2.008000233472E12,78,24221,4,1,0,0,1,0,0,2,0,78000,-999
380,2.008000626688E12,78,24221,2,0,0,0,1,1,0,0,0,31200,-999
381,2.008001150976E12,78,24242,2,0,0,0,0,2,0,0,0,0,-999
382,2.00800141312E12,78,24251,2,0,0,0,0,2,0,0,0,38800,-999
383,2.00900018176E12,78,24251,2,0,0,0,0,2,0,0,0,12500,-999
384,2.009000574976E12,78,24282,2,0,0,0,0,2,0,0,0,45900,-999
385,2.011001389056E12,78,24331,3,2,0,0,0,0,0,0,1,68000,-999
386,2.009000706048E12,78,24342,4,2,0,0,0,0,0,2,0,98900,-999
387,2.009000050688E12,78,24392,2,0,1,0,1,0,0,0,0,38400,-999
388,2.010000523264E12,78,24394,2,0,0,0,0,2,0,0,0,22400,-999
389,2.011001126912E12,78,24425,2,1,0,0,1,0,0,0,0,90100,-999
390,2.00900018176E12,78,24427,2,0,0,0,0,2,0,0,0,27000,-999
391,2.011001520128E12,78,24427,5,1,0,1,0,0,0,2,1,87000,-999
392,2.008001150976E12,78,24428,2,0,0,0,0,2,0,0,0,41000,-999
393,2.008001282048E12,78,24428,2,0,0,0,2,0,0,0,0,750,-999
394,2.010001178624E12,79,24171,1,0,0,0,1,0,0,0,0,28600,-999
395,2.011001389056E12,79,24171,5,1,1,0,0,0,1,2,0,85440,-999
396,2.010000130048E12,79,24189,6,0,1,0,2,0,1,2,0,28700,-999
397,2.011000602624E12,79,24213,1,0,0,0,0,1,0,0,0,24400,-999
398,2.009999998976E12,79,24237,1,0,0,0,0,1,0,0,0,5400,-999
399,2.011001126912E12,79,24272,1,0,0,0,0,1,0,0,0,3200,-999
400,2.010000654336E12,79,24276,2,1,1,0,0,0,0,0,0,60000,-999
401,2.011001389056E12,79,24310,5,1,0,1,0,0,0,3,0,48000,-999
402,2.009000968192E12,79,24350,1,0,0,0,0,1,0,0,0,24000,-999
403,2.008001150976E12,79,24358,1,0,0,0,0,1,0,0,0,12000,-999
404,2.010000654336E12,79,24358,3,0,1,0,1,1,0,0,0,32930,-999
405,2.010001309696E12,79,24358,5,0,2,0,0,0,0,2,1,45800,-999
406,2.010001047552E12,79,24362,1,0,0,0,0,1,0,0,0,7900,-999
407,2.011001126912E12,79,24365,1,0,0,0,0,1,0,0,0,17000,-999
408,2.009001099264E12,79,24424,1,0,0,0,0,1,0,0,0,27600,-999
409,2.009001361408E12,79,24518,5,2,0,0,0,0,1,2,0,52000,-999
410,2.011000209408E12,79,24518,1,0,0,0,0,1,0,0,0,44900,-999
411,2.011001389056E12,79,24518,1,0,0,0,1,0,0,0,0,100,-999
412,2.010000785408E12,80,23837,3,0,1,1,1,0,0,0,0,59510,-999
413,2.008000233472E12,80,23915,1,0,0,0,1,0,0,0,0,6200,-999
414,2.009000312832E12,80,23965,3,2,0,1,0,0,0,0,0,238900,-999
415,2.009000574976E12,80,23965,3,1,0,0,0,0,1,1,0,18300,-999
416,2.010001047552E12,80,23965,2,0,0,0,1,1,0,0,0,21400,-999
417,2.008000233472E12,80,24038,1,0,0,0,0,1,0,0,0,13600,-999
418,2.010000785408E12,80,24038,1,0,0,0,0,1,0,0,0,7300,-999
419,2.010000392192E12,80,24040,6,0,0,0,2,0,0,2,2,16100,-999
420,2.01000026112E12,80,24046,6,1,1,1,0,0,1,2,0,153050,-999
421,2.011000078336E12,80,24053,3,2,0,0,0,1,0,0,0,86800,-999
422,2.007999971328E12,80,24111,1,0,0,0,0,1,0,0,0,31000,-999
423,2.010000785408E12,80,24111,1,0,0,0,0,1,0,0,0,7700,-999
424,2.011000864768E12,80,24111,2,0,0,0,0,2,0,0,0,27300,-999
425,2.01000091648E12,80,24112,1,0,0,0,0,1,0,0,0,5400,-999
426,2.010001047552E12,80,24116,3,1,1,0,1,0,0,0,0,65700,-999
427,2.011000471552E12,80,24116,1,0,0,0,0,1,0,0,0,11700,-999
428,2.011000864768E12,80,24116,1,0,0,0,0,1,0,0,0,9530,-999
429,2.009000968192E12,81,23675,4,0,0,0,1,0,0,2,1,15300,-999
430,2.008000626688E12,81,23824,4,1,0,0,1,0,1,1,0,46700,-999
431,2.009001361408E12,81,23824,1,0,0,0,0,1,0,0,0,13600,-999
432,2.009000574976E12,81,23827,6,3,0,0,0,0,1,1,1,102700,-999
433,2.007001071616E12,81,23973,1,1,0,0,0,0,0,0,0,31000,-999
434,2.007000809472E12,81,23977,2,0,0,0,0,2,0,0,0,16400,-999
435,2.008000495616E12,81,23977,2,0,0,0,0,2,0,0,0,0,-999
436,2.011001257984E12,81,23977,2,0,0,0,0,2,0,0,0,55500,-999
437,2.011001389056E12,81,23977,2,0,0,0,1,1,0,0,0,29900,-999
438,2.009001099264E12,81,24041,6,2,2,0,0,0,2,0,0,85000,-999
439,2.011001389056E12,81,24043,4,1,1,0,0,0,1,1,0,76000,-999
440,2.011000471552E12,82,23829,2,1,0,0,1,0,0,0,0,100000,-999
441,2.0070006784E12,82,23909,2,1,0,0,1,0,0,0,0,42200,-999
442,2.007000809472E12,83,24105,2,1,0,0,1,0,0,0,0,273000,-999
443,2.007000940544E12,83,24105,2,2,0,0,0,0,0,0,0,39000,-999
444,2.00700133376E12,83,24105,3,0,0,0,2,0,0,1,0,42000,-999
445,2.009000443904E12,83,24105,2,2,0,0,0,0,0,0,0,141500,-999
446,2.0080001024E12,83,24157,2,0,1,0,1,0,0,0,0,63800,-999
447,2.010000392192E12,83,24157,3,0,0,0,1,0,0,2,0,5800,-999
448,2.009000050688E12,83,24297,3,1,0,0,1,0,0,1,0,30000,-999
449,2.009000968192E12,83,24326,2,1,0,0,0,0,0,1,0,48000,-999
450,2.011000602624E12,83,24469,4,0,1,0,0,0,0,2,1,11150,-999
451,2.011000602624E12,83,24483,2,2,0,0,0,0,0,0,0,101000,-999
452,2.010001309696E12,83,24497,3,1,0,0,0,0,0,2,0,18700,-999
453,2.011000078336E12,83,24497,3,0,1,1,0,0,0,0,1,12000,-999
454,2.011001126912E12,83,24581,2,1,1,0,0,0,0,0,0,50390,-999
455,2.011000471552E12,83,24615,3,1,0,0,0,0,0,0,2,3000,-999
456,2.009001361408E12,83,24617,4,1,0,0,1,0,0,0,2,225000,-999
457,2.009000443904E12,85,23691,2,1,1,0,0,0,0,0,0,32000,-999
458,2.009000050688E12,85,23692,2,2,0,0,0,0,0,0,0,71400,-999
459,2.009000968192E12,86,24701,2,1,0,0,1,0,0,0,0,45500,-999
460,2.011001257984E12,87,24788,3,0,1,0,0,0,0,2,0,16000,-999
461,2.010000392192E12,87,25062,2,0,1,0,0,1,0,0,0,44000,-999
462,2.010001047552E12,87,25062,2,1,0,0,0,0,1,0,0,39800,-999
463,2.010001178624E12,87,25067,2,1,0,0,1,0,0,0,0,80350,-999
464,2.010001178624E12,87,25067,2,0,1,0,1,0,0,0,0,48350,-999
465,2.008000626688E12,87,25091,1,0,0,0,1,0,0,0,0,1800,-999
466,2.010001047552E12,87,25183,2,1,0,0,1,0,0,0,0,29400,-999
467,2.011000602624E12,88,25316,2,0,0,0,2,0,0,0,0,0,-999
468,2.007000285184E12,88,25318,1,0,1,0,0,0,0,0,0,7300,-999
469,2.01000091648E12,88,25318,1,1,0,0,0,0,0,0,0,23700,-999
470,2.010001309696E12,88,25318,1,1,0,0,0,0,0,0,0,35000,-999
471,2.011000733696E12,88,25318,5,2,0,0,0,0,0,3,0,184500,-999
472,2.00700133376E12,89,23698,2,1,0,0,0,0,0,1,0,34900,-999
473,2.008000888832E12,89,23698,2,1,0,0,1,0,0,0,0,43000,-999
474,2.011000602624E12,89,23698,4,1,0,1,0,0,0,1,1,36000,-999
475,2.011001389056E12,90,24543,3,1,0,0,0,0,1,1,0,26014,-999
476,2.009000574976E12,91,25369,6,3,0,0,0,0,1,1,1,102700,-999
477,2.01000091648E12,91,25546,6,0,0,0,3,0,2,1,0,37000,-999
478,2.00800075776E12,93,23812,1,0,0,0,1,0,0,0,0,16000,-999
479,2.00900083712E12,94,23489,5,1,1,0,0,0,2,1,0,34000,-999
480,2.010000523264E12,94,23491,6,1,1,0,0,0,3,0,1,27600,-999
481,2.01000026112E12,94,23653,5,1,1,0,0,0,0,3,0,62040,-999
482,2.010000654336E12,94,23732,3,0,1,0,1,1,0,0,0,32930,-999
483,2.011000209408E12,94,23732,2,2,0,0,0,0,0,0,0,43150,-999
484,2.011001126912E12,95,23227,4,0,0,0,1,0,1,2,0,11800,-999
485,2.007000809472E12,95,23263,4,1,0,0,1,0,0,0,2,328000,-999
486,2.010000523264E12,95,23263,2,1,1,0,0,0,0,0,0,37000,-999
487,2.00700002304E12,95,23307,4,1,0,0,1,0,0,0,2,19000,-999
488,2.009000968192E12,95,23307,4,1,0,0,1,0,0,0,2,49700,-999
489,2.007000154112E12,95,23351,5,1,1,0,0,0,0,3,0,64000,-999
490,2.007001202688E12,95,23351,4,0,0,0,4,0,0,0,0,26720,-999
491,2.011000733696E12,95,23370,5,2,0,0,0,0,0,3,0,184500,-999
492,2.008000495616E12,95,23383,2,0,1,0,0,1,0,0,0,47500,-999
493,2.009000312832E12,95,23383,4,0,0,0,2,1,0,1,0,0,-999
494,2.010000785408E12,95,23383,2,1,0,0,1,0,0,0,0,44000,-999
495,2.010000785408E12,95,23383,2,0,1,0,0,0,0,0,1,300,-999
496,2.01100034048E12,96,23437,2,0,0,0,0,2,0,0,0,24000,-999
497,2.00700133376E12,96,23447,2,1,0,0,0,0,0,1,0,34900,-999
498,2.00800075776E12,96,23488,4,2,0,1,0,0,0,1,0,119700,-999
499,2.007000154112E12,96,23507,4,0,0,0,2,0,0,2,0,14000,-999
500,2.011000078336E12,96,23507,1,0,0,0,0,1,0,0,0,30600,-999
501,2.011000602624E12,96,23507,4,1,1,0,0,0,0,2,0,40500,-999
502,2.011000471552E12,96,23509,4,2,0,0,0,0,0,1,1,96000,-999
503,2.009000968192E12,96,23550,4,1,0,0,1,0,0,0,2,49700,-999
504,2.010000523264E12,96,23600,4,2,0,0,0,0,0,0,2,120000,-999
505,2.011001126912E12,96,23600,2,0,0,0,2,0,0,0,0,118000,-999
506,2.011001126912E12,96,23600,2,0,0,0,1,1,0,0,0,51100,-999
507,2.008000888832E12,96,23727,1,0,0,0,1,0,0,0,0,13000,-999
508,2.008001150976E12,96,23727,4,2,0,0,0,0,0,0,2,85000,-999
509,2.0080001024E12,96,23730,1,0,0,0,1,0,0,0,0,6600,-999
510,2.011001257984E12,97,23774,4,1,0,1,0,0,0,2,0,52000,-999
511,2.007000285184E12,97,23836,1,0,0,0,0,1,0,0,0,21600,-999
512,2.009000706048E12,97,23836,1,0,0,1,0,0,0,0,0,8560,-999
513,2.009999998976E12,97,23836,1,0,0,0,0,1,0,0,0,11200,-999
514,2.010000654336E12,97,23836,1,0,0,0,0,1,0,0,0,15000,-999
515,2.010001047552E12,97,23836,1,1,0,0,0,0,0,0,0,56000,-999
516,2.010001309696E12,97,23836,1,1,0,0,0,0,0,0,0,35000,-999
517,2.011000864768E12,97,23836,1,1,0,0,0,0,0,0,0,45000,-999
518,2.01100099584E12,97,23836,1,1,0,0,0,0,0,0,0,45000,-999
519,2.008000626688E12,102,22103,1,0,0,1,0,0,0,0,0,5980,-999
520,2.0080001024E12,102,22173,6,2,1,1,0,0,0,2,0,77500,-999
521,2.007000809472E12,102,22256,3,3,0,0,0,0,0,0,0,76000,-999
522,2.007000940544E12,102,22256,3,2,0,1,0,0,0,0,0,69870,-999
523,2.010000130048E12,102,22293,6,0,1,0,2,0,1,2,0,28700,-999
524,2.010001047552E12,102,22293,1,0,0,0,0,1,0,0,0,12600,-999
525,2.011000078336E12,102,22293,7,1,1,0,0,0,0,3,2,31800,-999
526,2.007000416256E12,102,22294,1,0,0,0,1,0,0,0,0,50000,-999
527,2.011000602624E12,105,21876,1,1,0,0,0,0,0,0,0,16000,-999
528,2.009000050688E12,105,21877,6,3,0,0,1,0,0,2,0,118000,-999
529,2.009001099264E12,105,21879,1,1,0,0,0,0,0,0,0,42000,-999
530,2.00900083712E12,105,21981,1,0,1,0,0,0,0,0,0,18500,-999
531,2.007001071616E12,105,22104,1,1,0,0,0,0,0,0,0,37600,-999
532,2.007001071616E12,105,22104,1,1,0,0,0,0,0,0,0,18900,-999
533,2.0080001024E12,105,22104,1,1,0,0,0,0,0,0,0,66000,-999
534,2.008000495616E12,105,22104,5,1,1,0,0,0,0,2,1,120000,-999
535,2.009000443904E12,105,22104,5,3,0,1,0,0,0,1,0,128500,-999
536,2.010001178624E12,105,22104,5,3,0,0,0,0,0,2,0,122000,-999
537,2.011000602624E12,105,22104,5,0,3,0,0,0,1,1,0,23000,-999
538,2.011000864768E12,105,22104,1,1,0,0,0,0,0,0,0,28500,-999
539,2.010000130048E12,105,22105,1,0,0,1,0,0,0,0,0,14000,-999
540,2.010000130048E12,105,22105,1,1,0,0,0,0,0,0,0,68000,-999
541,2.009000574976E12,106,22349,3,1,1,0,0,0,0,1,0,81800,-999
542,2.007000154112E12,106,22352,3,2,0,0,0,0,0,0,1,51000,-999
543,2.0070006784E12,106,22352,3,2,0,0,0,0,0,1,0,82000,-999
544,2.00900018176E12,106,22352,3,2,0,0,0,0,1,0,0,153520,-999
545,2.010001178624E12,106,22357,2,0,0,0,0,2,0,0,0,35000,-999
546,2.011000209408E12,106,22395,4,2,0,0,0,0,1,1,0,79500,-999
547,2.009001230336E12,106,22416,3,1,1,0,0,0,1,0,0,73000,-999
548,2.008000364544E12,106,22423,4,3,0,0,0,0,0,1,0,102300,-999
549,2.00700002304E12,106,22444,4,1,1,0,0,0,1,1,0,101000,-999
550,2.009000968192E12,106,22621,3,2,0,0,0,0,0,1,0,62000,-999
551,2.008000626688E12,106,22623,3,2,0,0,0,0,0,0,1,42000,-999
552,2.008001150976E12,106,22623,3,2,0,0,0,0,0,0,1,93300,-999
553,2.008001150976E12,106,22623,3,1,1,0,0,0,0,1,0,53400,-999
554,2.008001282048E12,106,22623,3,1,1,0,0,0,1,0,0,73000,-999
555,2.009000574976E12,106,22623,2,0,0,0,0,2,0,0,0,25610,-999
556,2.01100034048E12,106,22623,2,0,0,0,0,2,0,0,0,50400,-999
557,2.011001389056E12,106,22623,2,0,0,0,1,1,0,0,0,8800,-999
558,2.011001257984E12,106,22701,4,3,1,0,0,0,0,0,0,113500,-999
559,2.008001019904E12,106,22812,2,0,0,0,1,1,0,0,0,32800,-999
560,2.011000864768E12,106,22812,2,0,0,0,1,1,0,0,0,22200,-999
561,2.01000091648E12,106,22832,3,1,1,0,1,0,0,0,0,144400,-999
562,2.011000864768E12,106,22832,2,0,0,0,0,2,0,0,0,22400,-999
563,2.011000864768E12,106,22832,2,0,0,0,0,2,0,0,0,64300,-999
564,2.009001099264E12,106,22877,3,1,1,0,0,0,0,0,1,81100,-999
565,2.011000864768E12,106,22877,2,0,0,0,2,0,0,0,0,22200,-999
566,2.007001071616E12,107,22917,1,0,0,0,0,1,0,0,0,14400,-999
567,2.008000495616E12,107,22917,1,0,0,0,1,0,0,0,0,13200,-999
568,2.008000626688E12,107,22917,4,2,0,0,0,0,0,2,0,70200,-999
569,2.008000888832E12,107,22917,4,1,1,0,0,0,0,1,1,92800,-999
570,2.008001150976E12,107,22917,4,2,0,0,0,0,1,1,0,47800,-999
571,2.00800075776E12,107,23110,1,0,0,0,1,0,0,0,0,14100,-999
572,2.00800141312E12,107,23110,1,1,0,0,0,0,0,0,0,40000,-999
573,2.011000078336E12,107,23141,4,2,0,0,0,0,0,2,0,72000,-999
574,2.008000495616E12,107,23142,1,0,0,0,0,1,0,0,0,7800,-999
575,2.01000091648E12,107,23142,1,1,0,0,0,0,0,0,0,58400,-999
576,2.01000091648E12,107,23142,1,1,0,0,0,0,0,0,0,46500,-999
577,2.007000940544E12,107,23192,4,2,0,0,0,0,0,0,2,38000,-999
578,2.00700133376E12,107,23213,4,3,1,0,0,0,0,0,0,40200,-999
579,2.008001282048E12,107,23213,1,0,0,0,1,0,0,0,0,26400,-999
580,2.007000940544E12,108,23398,1,1,0,0,0,0,0,0,0,30000,-999
581,2.007000416256E12,109,23587,1,0,0,0,1,0,0,0,0,7500,-999
582,2.00700133376E12,109,23587,1,0,0,0,0,1,0,0,0,7100,-999
583,2.01000026112E12,109,23587,2,2,0,0,0,0,0,0,0,95000,-999
584,2.010001309696E12,110,23421,2,0,0,0,0,2,0,0,0,35120,-999
585,2.007001071616E12,110,23526,2,0,0,0,0,2,0,0,0,109600,-999
586,2.007001202688E12,110,23526,2,0,0,0,2,0,0,0,0,23540,-999
587,2.008001150976E12,110,23526,2,0,0,0,0,2,0,0,0,40100,-999
588,2.010001178624E12,110,23648,1,0,1,0,0,0,0,0,0,12200,-999
589,2.011000864768E12,110,23648,2,0,0,0,0,2,0,0,0,19920,-999
590,2.009000574976E12,111,23163,1,0,0,0,0,1,0,0,0,9370,-999
591,2.008001150976E12,111,23210,1,0,0,0,0,1,0,0,0,22400,-999
592,2.011001257984E12,111,23242,4,1,0,0,0,0,0,3,0,5000,-999
593,2.011001257984E12,111,23242,4,1,0,1,1,0,1,0,0,75600,-999
594,2.008000233472E12,111,23285,1,0,0,0,0,1,0,0,0,20000,-999
595,2.009000706048E12,111,23335,4,1,0,0,1,0,0,2,0,30000,-999
596,2.009000443904E12,111,23342,1,0,0,0,1,0,0,0,0,1600,-999
597,2.010000654336E12,111,23342,4,1,1,0,0,0,0,2,0,62200,-999
598,2.009000968192E12,111,23371,1,0,0,0,1,0,0,0,0,16500,-999
599,2.007000809472E12,111,23372,4,1,0,1,2,0,0,0,0,30900,-999
600,2.011000733696E12,111,23372,4,2,0,0,0,0,0,2,0,96000,-999
601,2.01100034048E12,111,23374,1,0,0,0,0,1,0,0,0,19600,-999
602,2.010000130048E12,111,23393,4,1,0,0,1,0,0,0,2,25900,-999
603,2.009000443904E12,112,22518,5,3,0,1,0,0,0,1,0,128500,-999
604,2.007000154112E12,112,22569,1,0,1,0,0,0,0,0,0,19300,-999
605,2.0070006784E12,112,22569,1,1,0,0,0,0,0,0,0,12000,-999
606,2.010000654336E12,112,22569,4,1,1,0,0,0,0,2,0,62200,-999
607,2.009001230336E12,112,22574,4,2,0,0,1,0,1,0,0,45000,-999
608,2.00800075776E12,112,22676,1,0,1,0,0,0,0,0,0,10000,-999
609,2.008000495616E12,113,22885,2,2,0,0,0,0,0,0,0,56000,-999
610,2.011000471552E12,113,22885,1,0,0,0,0,1,0,0,0,25100,-999
611,2.007000547328E12,113,22940,2,2,0,0,0,0,0,0,0,64000,-999
612,2.009000574976E12,113,22941,1,0,0,0,1,0,0,0,0,0,-999
613,2.01100034048E12,113,22991,1,0,0,0,0,1,0,0,0,4100,-999
614,2.007000809472E12,113,22992,1,0,0,0,0,1,0,0,0,0,-999
615,2.009000574976E12,113,22992,3,1,0,0,0,0,0,2,0,60000,-999
616,2.01000026112E12,113,22992,2,1,1,0,0,0,0,0,0,59200,-999
617,2.008000364544E12,114,22790,2,2,0,0,0,0,0,0,0,56600,-999
618,2.009000968192E12,114,22837,8,1,0,0,1,0,1,4,1,41000,-999
619,2.010001440768E12,114,22838,2,2,0,0,0,0,0,0,0,63400,-999
620,2.010000392192E12,114,22841,1,0,0,0,1,0,0,0,0,21200,-999
621,2.008001150976E12,114,22891,8,5,0,0,1,0,0,2,0,75300,-999
622,2.008000495616E12,114,22947,1,0,0,0,0,1,0,0,0,16000,-999
623,2.00800075776E12,114,22947,2,2,0,0,0,0,0,0,0,80700,-999
624,2.01000091648E12,114,22949,5,2,2,0,0,0,0,1,0,68000,-999
625,2.010000523264E12,114,22950,6,0,0,0,2,0,0,3,1,7100,-999
626,2.010000654336E12,114,22995,1,0,0,0,0,1,0,0,0,15000,-999
627,2.008000233472E12,114,23078,2,2,0,0,0,0,0,0,0,121000,-999
628,2.0070006784E12,114,23081,1,0,0,0,0,1,0,0,0,21700,-999
629,2.008001019904E12,114,23081,2,2,0,0,0,0,0,0,0,50000,-999
630,2.007000416256E12,114,23082,2,2,0,0,0,0,0,0,0,78700,-999
631,2.010001309696E12,114,23082,1,0,0,0,0,1,0,0,0,39000,-999
632,2.011000209408E12,114,23114,2,1,1,0,0,0,0,0,0,50000,-999
633,2.009001099264E12,114,23115,2,1,1,0,0,0,0,0,0,176500,-999
634,2.009001230336E12,114,23165,2,2,0,0,0,0,0,0,0,161000,-999
635,2.007000154112E12,115,22499,1,0,1,0,0,0,0,0,0,7000,-999
636,2.007001202688E12,115,22551,1,1,0,0,0,0,0,0,0,42700,-999
637,2.0080001024E12,115,22551,1,1,0,0,0,0,0,0,0,45000,-999
638,2.009001099264E12,115,22552,2,0,0,0,1,1,0,0,0,26400,-999
639,2.008000364544E12,115,22553,4,3,0,0,0,0,0,1,0,102300,-999
640,2.009001099264E12,115,22585,2,0,0,0,0,2,0,0,0,42700,-999
641,2.011001126912E12,115,22615,7,1,0,0,1,0,1,3,1,94300,-999
642,2.0080001024E12,115,22638,5,2,0,0,0,1,1,1,0,111100,-999
643,2.011001257984E12,115,22680,1,1,0,0,0,0,0,0,0,52980,-999
644,2.009000968192E12,115,22690,2,0,0,0,0,2,0,0,0,23800,-999
645,2.009001361408E12,115,22690,1,0,1,0,0,0,0,0,0,28500,-999
646,2.009000574976E12,115,22735,2,0,0,0,0,2,0,0,0,23000,-999
647,2.011000209408E12,115,22736,6,2,1,1,0,0,1,1,0,89300,-999
648,2.009001099264E12,115,22737,1,1,0,0,0,0,0,0,0,42000,-999
649,2.00900018176E12,115,22738,1,0,1,0,0,0,0,0,0,18300,-999
650,2.01000026112E12,115,22738,2,0,0,0,0,2,0,0,0,25400,-999
651,2.011000733696E12,116,22461,5,2,0,0,0,0,0,3,0,184500,-999
652,2.00900018176E12,116,22654,5,0,2,0,1,1,0,1,0,38100,-999
653,2.00700002304E12,116,22663,1,1,0,0,0,0,0,0,0,22900,-999
654,2.007000940544E12,116,22663,1,1,0,0,0,0,0,0,0,30000,-999
655,2.011001520128E12,116,22665,4,0,0,1,1,0,1,1,0,16900,-999
656,2.0080001024E12,117,22133,1,0,0,0,0,1,0,0,0,10000,-999
657,2.009000574976E12,117,22133,1,0,0,0,0,1,0,0,0,14900,-999
658,2.008000233472E12,118,22155,5,2,0,0,0,0,0,2,1,85000,-999
659,2.00900018176E12,118,22161,5,0,2,0,1,1,0,1,0,38100,-999
660,2.009000312832E12,118,22161,5,2,0,0,0,0,0,2,1,86000,-999
661,2.009000968192E12,118,22161,5,3,0,0,1,0,0,0,1,99500,-999
662,2.011000209408E12,118,22162,5,2,0,0,0,0,0,2,1,130000,-999
663,2.008000233472E12,118,22164,5,2,0,0,0,0,0,2,1,85000,-999
664,2.008000364544E12,118,22164,5,1,1,0,0,0,0,1,2,135000,-999
665,2.008000364544E12,118,22164,5,2,0,0,0,0,0,3,0,66000,-999
666,2.010001178624E12,118,22165,7,3,1,0,1,0,0,1,1,97650,-999
667,2.010001440768E12,118,22165,7,1,0,0,1,0,0,2,3,5500,-999
668,2.011000078336E12,118,22165,7,1,1,0,0,0,0,3,2,31800,-999
669,2.01100034048E12,118,22165,7,1,0,0,1,0,0,3,2,32000,-999
670,2.007000285184E12,118,22166,5,1,1,0,0,0,0,1,2,49400,-999
671,2.007000940544E12,118,22166,5,1,1,0,0,0,0,1,2,55650,-999
672,2.011000471552E12,118,22166,5,2,0,0,0,0,0,1,2,67000,-999
673,2.01000091648E12,118,22167,9,1,0,0,6,0,0,1,1,21800,-999
674,2.010001309696E12,118,22167,8,1,2,0,1,0,2,2,0,93370,-999
675,2.011000733696E12,118,22167,8,2,0,0,1,0,1,4,0,94700,-999
676,2.007000154112E12,118,22176,6,1,1,0,0,0,0,4,0,63920,-999
677,2.010000523264E12,118,22176,6,1,1,0,0,0,3,0,1,27600,-999
678,2.01000091648E12,118,22176,6,0,0,0,3,0,2,1,0,37000,-999
679,2.0080001024E12,118,22177,6,4,0,0,0,0,1,1,0,111000,-999
680,2.008000495616E12,118,22177,6,2,0,0,0,0,0,3,1,93000,-999
681,2.008001282048E12,118,22177,6,1,1,0,0,0,1,3,0,98880,-999
682,2.01000026112E12,118,22177,6,1,1,1,0,0,1,2,0,153050,-999
683,2.010000654336E12,118,22177,6,2,0,0,1,0,0,3,0,50600,-999
684,2.01100034048E12,118,22177,6,2,0,0,0,0,0,1,3,67700,-999
685,2.009001230336E12,118,22191,5,1,0,0,3,0,0,0,1,26100,-999
686,2.009000574976E12,118,22219,4,3,0,0,0,1,0,0,0,105000,-999
687,2.007000547328E12,118,22244,5,2,1,0,0,0,0,2,0,48000,-999
688,2.008000626688E12,118,22247,5,2,2,0,0,0,0,1,0,63900,-999
689,2.009000312832E12,118,22248,5,1,0,0,1,0,0,3,0,130000,-999
690,2.00900018176E12,118,22264,5,1,0,0,1,0,0,2,1,93500,-999
691,2.010000523264E12,118,22264,5,1,0,0,1,0,1,2,0,125000,-999
692,2.008001019904E12,118,22280,5,2,0,0,0,0,0,1,2,149000,-999
693,2.010001047552E12,118,22304,5,1,0,0,0,0,0,4,0,38660,-999
